372.99815102559614 , 3.686804471625727e-06
368.18931566716645 , 6.5966106132139 , -0.0990697000865573 , 6.361599147637872
369.50793174567275 , 12.687990358130962 , -0.29807896622275515 , 6.396538351574547
377.0563002520624 , 19.79319841043345 , -0.4985398435117239 , 6.339846883140003
365.68748510106127 , 25.654749805023815 , -0.695548210403849 , 6.348781312130009
370.0554474631758 , 32.0809839266665 , -0.90068969817821 , 6.373027003012441
370.4990715786451 , 39.15583085842088 , -1.134448100073856 , 6.640137849992708
368.1216053618028 , 45.15172616638304 , -1.2184168531207904 , 5.7592836433320596
364.07241650092124 , 51.04920725220644 , -1.4888522771789692 , 6.242348056950071
359.5012924871974 , 57.07419330241444 , -1.6405475563328016 , 6.080235126043206
351.7177370750413 , 64.21512717192309 , -1.8764722713558963 , 6.150399802235123
356.27112056343486 , 70.67440031169427 , -1.9615311806377491 , 6.341383463636228
355.54280165427815 , 76.72984007621992 , -2.2378142771541936 , 5.769883881985963
350.9476774269117 , 80.56630243748215 , -2.33259891598878 , 6.007404993276571
352.956328915756 , 88.81488331063812 , -2.382500818832718 , 5.9495813608045385
343.40166400655164 , 94.22217512643324 , -2.5495946556048454 , 5.815399704566555
344.0926383456345 , 98.06911329583517 , -2.6696662390820096 , 5.446505639637232
341.48838017954995 , 105.41733248321577 , -3.036801665851725 , 5.643404986277882
336.1901953882568 , 109.94035535806863 , -2.9006478265709386 , 5.60315189821029
334.77680425097776 , 115.95956298776869 , -3.184730617098442 , 5.64080254072384
332.345080893923 , 119.04750078347992 , -3.3645244983939593 , 5.166301914818789
332.0656841828804 , 126.74103497475056 , -3.381546486216495 , 5.330611335619468
328.9660415114842 , 129.0223133710013 , -3.802738749423398 , 4.897408032761449
325.25715735062863 , 136.92203275126678 , -3.6429512272556632 , 5.369895841004677
317.6562450683927 , 140.88738776325783 , -3.792707767704288 , 4.919735177094985
316.8770452344245 , 147.19281713550058 , -3.9104185856037175 , 4.923003632794093
307.26167997721296 , 150.3307040281144 , -4.079281877986015 , 4.489400869821912
304.598402472766 , 156.9254855394049 , -4.0061361919477765 , 4.889399722092298
300.9226208685748 , 160.73380018582478 , -4.490050671001453 , 4.141191906218092
296.96894186317417 , 164.5227805846082 , -4.258207574705038 , 4.330490221812888
291.19690616913067 , 168.75457939704066 , -4.451244073272296 , 4.483035911152267
287.95138412641063 , 179.37833249360668 , -4.312287065422556 , 4.2373475248352594
279.91806902368313 , 181.6397600170029 , -4.438155169213285 , 4.2757474763316345
285.10340807711594 , 179.5563286748867 , -4.436562030942301 , 4.178297722690968
275.16834815849865 , 186.71556703049845 , -4.753479558965729 , 3.9726402364334352
270.923402502827 , 188.0988549461731 , -4.681392212108236 , 3.8528147460704116
272.49936257756855 , 195.07345270439413 , -4.606134006605618 , 3.6989411533947973
265.8400733176275 , 200.19641309097827 , -4.756931444469781 , 3.5701448659975985
